 DECAY0 generated file: 2nu2bplus_test.dat                      

  date and hour         :   12. 6.2019    10:25:34
  initial random number :            0
    
  event type: Xe124           
              2nubb     0+ -> 0+     {2n}      
              level, Elevel (MeV) =  0+       0.0000     MeV
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
           1       10000
    2485  0.00000       2
  2 -0.189155     -0.216551     -0.332894      0.00000    
  2 -0.391394      0.207399     -0.192479      0.00000    
    2486  0.00000       2
  2  0.749928E-01 -0.922430E-02 -0.327562      0.00000    
  2 -0.633586      0.153242     -0.263739      0.00000    
    2487  0.00000       2
  2 -0.142196     -0.367544     -0.391344      0.00000    
  2 -0.211343      0.284922      0.418325      0.00000    
    2488  0.00000       2
  2 -0.116500     -0.431427     -0.217421      0.00000    
  2 -0.578873     -0.404767E-01 -0.157457      0.00000    
    2489  0.00000       2
  2  0.412223      0.329507     -0.249445      0.00000    
  2 -0.236950     -0.141726     -0.491226      0.00000    
    2490  0.00000       2
  2 -0.196460     -0.470634E-01  0.445056      0.00000    
  2  0.496075     -0.367984E-01 -0.174387      0.00000    
    2491  0.00000       2
  2  0.414159     -0.183892     -0.170228E-02  0.00000    
  2 -0.330991     -0.448312     -0.406052E-01  0.00000    
    2492  0.00000       2
  2 -0.100976      0.223421     -0.227947      0.00000    
  2 -0.586976E-01 -0.291856     -0.291256      0.00000    
    2493  0.00000       2
  2  0.463844     -0.117234      0.383800      0.00000    
  2  0.840665E-01  0.432088E-02 -0.376032      0.00000    
    2494  0.00000       2
  2  0.120851      0.349426E-01  0.350146      0.00000    
  2  0.267922      0.438795E-01 -0.791239E-02  0.00000    
    2495  0.00000       2
  2  0.254054     -0.164409     -0.331394      0.00000    
  2  0.227415      0.213401      0.369943      0.00000    
    2496  0.00000       2
  2  0.137388     -0.579129      0.113725E-01  0.00000    
  2  0.251537E-03  0.332048      0.146185E-01  0.00000    
    2497  0.00000       2
  2 -0.448381     -0.505116E-01  0.216350      0.00000    
  2  0.211464      0.375763      0.199775E-01  0.00000    
    2498  0.00000       2
  2  0.791377E-01  0.180285E-01 -0.414216      0.00000    
  2 -0.146403      0.781862E-01 -0.490740      0.00000    
    2499  0.00000       2
  2  0.453716     -0.573339     -0.163390      0.00000    
  2  0.125123      0.218497     -0.267635      0.00000    
    2500  0.00000       2
  2 -0.391933E-01 -0.164813      0.334130      0.00000    
  2 -0.320663      0.286965     -0.157424      0.00000    
    2501  0.00000       2
  2 -0.198721     -0.194296     -0.251130      0.00000    
  2  0.314864     -0.322579      0.461350      0.00000    
    2502  0.00000       2
  2  0.582162     -0.757230E-01 -0.234048E-01  0.00000    
  2 -0.426149     -0.252856      0.263587E-01  0.00000    
    2503  0.00000       2
  2  0.229058     -0.486472      0.216849      0.00000    
  2 -0.489583     -0.260543     -0.858009E-01  0.00000    
    2504  0.00000       2
  2 -0.588521E-01 -0.576704      0.892087E-01  0.00000    
  2 -0.227503     -0.172624      0.165638      0.00000    
    2505  0.00000       2
  2  0.264751     -0.208498      0.320127      0.00000    
  2 -0.231014      0.230300     -0.351009      0.00000    
    2506  0.00000       2
  2  0.482982      0.107442     -0.326531      0.00000    
  2 -0.138838     -0.290796     -0.180049      0.00000    
    2507  0.00000       2
  2  0.258843     -0.418521E-02  0.529183      0.00000    
  2  0.150381      0.405853     -0.195668      0.00000    
    2508  0.00000       2
  2 -0.504960      0.205590E-01  0.153844      0.00000    
  2 -0.302632     -0.328656      0.295859E-02  0.00000    
    2509  0.00000       2
  2 -0.127462      0.446273      0.368589      0.00000    
  2 -0.144214E-01 -0.442427     -0.986817E-01  0.00000    
    2510  0.00000       2
  2  0.161455      0.370486     -0.262309E-01  0.00000    
  2 -0.365111     -0.276000     -0.288260      0.00000    
    2511  0.00000       2
  2 -0.663544E-01 -0.494243      0.340922E-01  0.00000    
  2  0.209110      0.404390      0.341410E-01  0.00000    
    2512  0.00000       2
  2 -0.589454E-01  0.445423     -0.222779      0.00000    
  2 -0.744416E-01  0.252186     -0.223414      0.00000    
    2513  0.00000       2
  2 -0.542817E-01  0.295787      0.241543      0.00000    
  2 -0.525247E-01 -0.446986E-01 -0.393372      0.00000    
    2514  0.00000       2
  2  0.312187      0.167220      0.268200      0.00000    
  2 -0.232128     -0.159026     -0.983723E-01  0.00000    
    2515  0.00000       2
  2  0.404701     -0.150374      0.537495E-02  0.00000    
  2 -0.703774E-02  0.371487E-01 -0.352317      0.00000    
    2516  0.00000       2
  2 -0.313156      0.173098     -0.250828      0.00000    
  2 -0.157643      0.372289     -0.983482E-01  0.00000    
    2517  0.00000       2
  2  0.958143E-01  0.241043     -0.444222      0.00000    
  2 -0.184635     -0.731304     -0.287570E-01  0.00000    
    2518  0.00000       2
  2  0.240619      0.398218      0.149868      0.00000    
  2 -0.377526      0.170476      0.199093      0.00000    
    2519  0.00000       2
  2 -0.286717      0.286145     -0.129496      0.00000    
  2  0.325638E-03 -0.562982      0.131073      0.00000    
    2520  0.00000       2
  2 -0.347708      0.327954E-01  0.160302      0.00000    
  2 -0.297515      0.121903E-01 -0.237881      0.00000    
    2521  0.00000       2
  2 -0.170962      0.283424     -0.123840      0.00000    
  2 -0.403487      0.146235     -0.651796E-01  0.00000    
    2522  0.00000       2
  2 -0.233451      0.703432     -0.557437E-01  0.00000    
  2  0.632099E-01  0.195667     -0.156286      0.00000    
    2523  0.00000       2
  2 -0.148948      0.117649     -0.147995      0.00000    
  2 -0.317717E-01 -0.284959      0.688364E-01  0.00000    
    2524  0.00000       2
  2  0.249877      0.328358     -0.127409E-01  0.00000    
  2 -0.317603      0.213198E-01  0.116110      0.00000    
    2525  0.00000       2
  2  0.709478      0.151400      0.143279E-01  0.00000    
  2 -0.281576     -0.157809      0.166106      0.00000    
    2526  0.00000       2
  2 -0.633989     -0.167840      0.194983      0.00000    
  2  0.292025      0.426744     -0.221196      0.00000    
    2527  0.00000       2
  2 -0.184081      0.134481     -0.463158      0.00000    
  2  0.507905     -0.142075      0.161777E-01  0.00000    
    2528  0.00000       2
  2  0.348790     -0.307733      0.667540E-01  0.00000    
  2  0.111486      0.468470     -0.362873      0.00000    
    2529  0.00000       2
  2  0.579127E-01 -0.390805      0.101308E-01  0.00000    
  2 -0.501917      0.344017     -0.755665E-01  0.00000    
    2530  0.00000       2
  2  0.282302     -0.136986     -0.861690E-01  0.00000    
  2  0.466410     -0.738294E-01 -0.199119      0.00000    
    2531  0.00000       2
  2  0.520450E-01 -0.354156     -0.321411      0.00000    
  2 -0.350914      0.199431      0.281403      0.00000    
    2532  0.00000       2
  2  0.241685E-01 -0.582694      0.101909      0.00000    
  2 -0.307812      0.168421     -0.479882      0.00000    
    2533  0.00000       2
  2 -0.393639      0.331237     -0.167419E-01  0.00000    
  2  0.361226E-01 -0.311329      0.554500E-01  0.00000    
    2534  0.00000       2
  2 -0.297248     -0.173043     -0.413494      0.00000    
  2 -0.875404E-01 -0.112533E-01  0.295955      0.00000    
    2535  0.00000       2
  2  0.342509      0.283487      0.400827E-01  0.00000    
  2  0.162875     -0.337420      0.146400      0.00000    
    2536  0.00000       2
  2  0.355933      0.344882      0.272783E-01  0.00000    
  2  0.261854     -0.192586E-01  0.178823      0.00000    
    2537  0.00000       2
  2 -0.370009E-01  0.539576E-01  0.333061      0.00000    
  2  0.405188     -0.583314E-01  0.627238E-01  0.00000    
    2538  0.00000       2
  2 -0.106137      0.440161     -0.173060      0.00000    
  2 -0.498755      0.196111     -0.643183E-01  0.00000    
    2539  0.00000       2
  2  0.177287      0.195788      0.248142      0.00000    
  2  0.221144     -0.570277     -0.228522      0.00000    
    2540  0.00000       2
  2  0.393141     -0.380455      0.921336E-01  0.00000    
  2  0.522254E-01  0.202926     -0.318159      0.00000    
    2541  0.00000       2
  2  0.450835     -0.153184      0.902289E-01  0.00000    
  2 -0.238631      0.403712      0.509986E-01  0.00000    
    2542  0.00000       2
  2  0.293353     -0.417107     -0.236032      0.00000    
  2 -0.155189      0.327148     -0.922084E-01  0.00000    
    2543  0.00000       2
  2 -0.240723     -0.443238     -0.322163E-01  0.00000    
  2 -0.593261E-01  0.462188     -0.325376E-01  0.00000    
    2544  0.00000       2
  2 -0.305744      0.864996E-01 -0.241285      0.00000    
  2 -0.642996      0.109581E-01  0.209700      0.00000    
    2545  0.00000       2
  2  0.227411     -0.930474E-03 -0.805794E-01  0.00000    
  2 -0.152312      0.190755     -0.215768      0.00000    
    2546  0.00000       2
  2 -0.633427E-01  0.441761E-01  0.323252      0.00000    
  2 -0.294419     -0.534980      0.166114      0.00000    
    2547  0.00000       2
  2 -0.679544     -0.155270     -0.222862E-01  0.00000    
  2  0.313461     -0.982136E-01  0.949571E-01  0.00000    
    2548  0.00000       2
  2 -0.452497     -0.112020     -0.310877      0.00000    
  2 -0.109798     -0.149730E-01  0.532047      0.00000    
    2549  0.00000       2
  2 -0.496776E-01 -0.292817      0.318210      0.00000    
  2  0.681474E-01  0.481247      0.177585E-01  0.00000    
    2550  0.00000       2
  2  0.189927      0.262397      0.655272E-01  0.00000    
  2  0.531346E-01  0.250931     -0.267608      0.00000    
    2551  0.00000       2
  2  0.302472     -0.155019E-01 -0.300753      0.00000    
  2 -0.934359E-01  0.101494E-02 -0.659918      0.00000    
    2552  0.00000       2
  2  0.175337      0.334078     -0.214367      0.00000    
  2  0.214179     -0.138702      0.268612      0.00000    
    2553  0.00000       2
  2  0.427706      0.668467E-01  0.424240      0.00000    
  2 -0.359473      0.321480     -0.505679E-01  0.00000    
    2554  0.00000       2
  2  0.245509     -0.384536E-01  0.412062E-01  0.00000    
  2 -0.343472     -0.217638     -0.618047      0.00000    
    2555  0.00000       2
  2  0.358264      0.376369E-01  0.125300      0.00000    
  2 -0.520313     -0.316523E-01 -0.703441E-01  0.00000    
    2556  0.00000       2
  2 -0.188671      0.116330      0.274082      0.00000    
  2  0.261711     -0.192819     -0.259450E-01  0.00000    
    2557  0.00000       2
  2  0.244803      0.225236     -0.217071      0.00000    
  2  0.984902E-01  0.223896     -0.589090      0.00000    
    2558  0.00000       2
  2 -0.116533      0.144019      0.110391      0.00000    
  2 -0.364001E-01 -0.245362     -0.454667      0.00000    
    2559  0.00000       2
  2 -0.128965      0.837755E-01 -0.247086      0.00000    
  2 -0.189120      0.754224      0.312746      0.00000    
    2560  0.00000       2
  2 -0.828830E-01  0.649810E-02 -0.531808      0.00000    
  2 -0.176732     -0.530715     -0.327286E-01  0.00000    
    2561  0.00000       2
  2  0.118112     -0.441979      0.103551      0.00000    
  2  0.717622E-01 -0.526469     -0.121645      0.00000    
    2562  0.00000       2
  2  0.208295      0.183983     -0.223909      0.00000    
  2 -0.165211E-02 -0.937454E-01  0.549669      0.00000    
    2563  0.00000       2
  2  0.165141      0.434338     -0.117757E-01  0.00000    
  2  0.174681      0.309487     -0.345941      0.00000    
    2564  0.00000       2
  2 -0.422030     -0.115171     -0.359620      0.00000    
  2 -0.229668E-02 -0.178902      0.239616      0.00000    
    2565  0.00000       2
  2 -0.475398     -0.109694      0.115912      0.00000    
  2  0.458832      0.205230     -0.209475      0.00000    
    2566  0.00000       2
  2 -0.216616     -0.382867     -0.548878E-01  0.00000    
  2 -0.282573     -0.853672E-01 -0.156398      0.00000    
    2567  0.00000       2
  2  0.226731E-01  0.232071E-01 -0.536292      0.00000    
  2 -0.204830     -0.569850      0.235986      0.00000    
    2568  0.00000       2
  2 -0.320238      0.386715     -0.182446      0.00000    
  2 -0.822277E-01 -0.251040     -0.136761      0.00000    
    2569  0.00000       2
  2  0.337280      0.100364     -0.178147      0.00000    
  2 -0.867870E-01 -0.336266      0.359949      0.00000    
    2570  0.00000       2
  2  0.285701E-01  0.367497     -0.384520      0.00000    
  2  0.434712     -0.414811      0.624443E-01  0.00000    
    2571  0.00000       2
  2  0.105314      0.617075E-01 -0.385951      0.00000    
  2  0.228470E-01  0.396742     -0.671408E-01  0.00000    
    2572  0.00000       2
  2  0.129800      0.206112      0.346086      0.00000    
  2  0.776137E-01 -0.645964E-02 -0.336797      0.00000    
    2573  0.00000       2
  2  0.335402      0.813093E-01  0.114318      0.00000    
  2  0.191869E-01 -0.212170      0.402969      0.00000    
    2574  0.00000       2
  2  0.699853     -0.338162     -0.531386E-01  0.00000    
  2 -0.277368     -0.675158E-01  0.296342      0.00000    
    2575  0.00000       2
  2 -0.109181      0.415442      0.699363E-01  0.00000    
  2  0.579507     -0.237777     -0.269925      0.00000    
    2576  0.00000       2
  2  0.506621E-01  0.293158      0.260252      0.00000    
  2 -0.459363      0.281871      0.202891      0.00000    
    2577  0.00000       2
  2 -0.401999E-01  0.332616     -0.440176      0.00000    
  2  0.420869      0.293769      0.165397E-01  0.00000    
    2578  0.00000       2
  2 -0.200815      0.174550      0.230678      0.00000    
  2  0.968452E-01 -0.169417     -0.381283      0.00000    
    2579  0.00000       2
  2  0.362483      0.262696     -0.246389E-03  0.00000    
  2 -0.354089     -0.253639     -0.143068      0.00000    
    2580  0.00000       2
  2 -0.406146E-01  0.254505     -0.127735      0.00000    
  2  0.499967      0.334782      0.268296      0.00000    
    2581  0.00000       2
  2  0.290720     -0.378998     -0.178270      0.00000    
  2 -0.571012     -0.273903     -0.325531      0.00000    
    2582  0.00000       2
  2  0.144081     -0.214231     -0.376925      0.00000    
  2 -0.699476      0.270864      0.226218      0.00000    
    2583  0.00000       2
  2  0.617507E-01 -0.371330      0.820987E-02  0.00000    
  2 -0.296264      0.208782     -0.474822      0.00000    
    2584  0.00000       2
  2 -0.426070      0.118249      0.474985      0.00000    
  2 -0.949584E-01 -0.126807E-01 -0.473128      0.00000    
    2585  0.00000       2
  2 -0.166926      0.608040     -0.453241      0.00000    
  2 -0.133237     -0.225254      0.163436      0.00000    
    2586  0.00000       2
  2 -0.836841E-01 -0.411506     -0.995794E-01  0.00000    
  2 -0.234705     -0.105668      0.324977      0.00000    
    2587  0.00000       2
  2 -0.126018      0.172802     -0.253444      0.00000    
  2  0.356596     -0.354155E-01  0.271439      0.00000    
    2588  0.00000       2
  2 -0.324258     -0.184226      0.161063      0.00000    
  2  0.204716      0.646021      0.169420E-01  0.00000    
    2589  0.00000       2
  2 -0.921123E-01 -0.117125     -0.461695      0.00000    
  2 -0.191611E-01  0.110391      0.489976      0.00000    
    2590  0.00000       2
  2 -0.167277     -0.224801     -0.262176      0.00000    
  2  0.260161      0.510676      0.814182E-01  0.00000    
    2591  0.00000       2
  2 -0.784099E-01  0.336913     -0.389527      0.00000    
  2 -0.719975E-01 -0.194686     -0.482359      0.00000    
    2592  0.00000       2
  2 -0.338224      0.253443E-01 -0.352752      0.00000    
  2  0.921036E-01 -0.267963     -0.333628      0.00000    
    2593  0.00000       2
  2  0.264081      0.593726E-01  0.201771      0.00000    
  2  0.407676E-01 -0.530516     -0.403826      0.00000    
    2594  0.00000       2
  2  0.460758      0.468655     -0.139010      0.00000    
  2  0.427644E-01  0.261602     -0.491527E-01  0.00000    
    2595  0.00000       2
  2 -0.478587     -0.316068      0.101599E-02  0.00000    
  2  0.171344      0.447674     -0.285670E-01  0.00000    
    2596  0.00000       2
  2 -0.142218      0.206112     -0.345706      0.00000    
  2  0.537136      0.777905E-02 -0.103198      0.00000    
    2597  0.00000       2
  2  0.675575E-01  0.304475      0.552375      0.00000    
  2  0.172396     -0.291135     -0.133525      0.00000    
    2598  0.00000       2
  2  0.171406      0.218730      0.294843      0.00000    
  2  0.460547      0.112737      0.136513      0.00000    
    2599  0.00000       2
  2  0.250589      0.316204     -0.206607      0.00000    
  2 -0.303593     -0.845683E-01  0.166902      0.00000    
    2600  0.00000       2
  2 -0.547313      0.223647     -0.758542E-01  0.00000    
  2 -0.302016     -0.127959     -0.345463      0.00000    
    2601  0.00000       2
  2  0.234709      0.678370E-01 -0.204892      0.00000    
  2 -0.190299     -0.274841      0.195831      0.00000    
    2602  0.00000       2
  2  0.219530     -0.280561     -0.609708      0.00000    
  2 -0.101186     -0.102026E-01  0.595976      0.00000    
    2603  0.00000       2
  2 -0.196631E-01  0.485571E-01 -0.365118      0.00000    
  2  0.220129      0.703558      0.130105      0.00000    
    2604  0.00000       2
  2  0.246557E-01  0.582057      0.616483E-01  0.00000    
  2  0.287086     -0.265368      0.253343      0.00000    
    2605  0.00000       2
  2 -0.647456     -0.172089     -0.490594      0.00000    
  2 -0.603054E-01  0.344418      0.147160      0.00000    
    2606  0.00000       2
  2 -0.126482E-01 -0.589853E-01 -0.406670      0.00000    
  2 -0.191536      0.382127      0.145983E-01  0.00000    
    2607  0.00000       2
  2 -0.112102      0.937477E-02 -0.384317      0.00000    
  2  0.222327      0.520531      0.175076      0.00000    
    2608  0.00000       2
  2 -0.372232      0.345778      0.534495      0.00000    
  2 -0.297322     -0.566536E-01 -0.286544      0.00000    
    2609  0.00000       2
  2 -0.247666      0.667150     -0.137812      0.00000    
  2 -0.325672     -0.617149E-01 -0.836966E-01  0.00000    
    2610  0.00000       2
  2  0.966683E-01 -0.344699      0.139704      0.00000    
  2 -0.518461     -0.108675     -0.272311      0.00000    
    2611  0.00000       2
  2  0.385053      0.200661E-01  0.373561      0.00000    
  2 -0.316548     -0.207419     -0.394214      0.00000    
    2612  0.00000       2
  2  0.228312     -0.211157     -0.159696      0.00000    
  2  0.206256      0.130404     -0.359122      0.00000    
    2613  0.00000       2
  2  0.368479     -0.491987E-01 -0.185653      0.00000    
  2  0.365252     -0.303908      0.148327      0.00000    
    2614  0.00000       2
  2 -0.662130E-01  0.284254      0.106866      0.00000    
  2 -0.128596     -0.219797E-01 -0.256610      0.00000    
    2615  0.00000       2
  2  0.747703E-01 -0.399286     -0.206494E-01  0.00000    
  2  0.346488      0.147497     -0.323135      0.00000    
    2616  0.00000       2
  2 -0.236265     -0.173657      0.303882E-01  0.00000    
  2  0.289698E-01  0.291615     -0.155572      0.00000    
    2617  0.00000       2
  2  0.395624      0.273176E-01 -0.236454E-01  0.00000    
  2  0.158760     -0.397056E-01  0.228302      0.00000    
    2618  0.00000       2
  2 -0.268382      0.472121     -0.301998      0.00000    
  2  0.350762     -0.856026E-01  0.198959      0.00000    
    2619  0.00000       2
  2 -0.444436      0.138452E-01  0.108558E-02  0.00000    
  2 -0.172805     -0.275416      0.648282      0.00000    
    2620  0.00000       2
  2  0.252052      0.209492      0.899669E-01  0.00000    
  2  0.585070     -0.154744      0.103390      0.00000    
    2621  0.00000       2
  2 -0.191948      0.202002     -0.261012E-01  0.00000    
  2  0.447792     -0.199159      0.790512E-02  0.00000    
    2622  0.00000       2
  2 -0.254002     -0.332404     -0.468350      0.00000    
  2  0.119048E-01  0.428643E-02  0.319484      0.00000    
    2623  0.00000       2
  2  0.413725      0.352743     -0.138297      0.00000    
  2 -0.222598     -0.185505     -0.424634      0.00000    
    2624  0.00000       2
  2 -0.416040     -0.130325      0.176048      0.00000    
  2  0.245682     -0.929551E-01  0.404428      0.00000    
    2625  0.00000       2
  2 -0.240745      0.310964     -0.169648E-01  0.00000    
  2  0.237508      0.174916     -0.354071      0.00000    
    2626  0.00000       2
  2  0.218640      0.954977E-02 -0.251899      0.00000    
  2 -0.821053      0.217214E-01  0.883377E-01  0.00000    
    2627  0.00000       2
  2 -0.742051E-01 -0.315787     -0.389261      0.00000    
  2  0.717942      0.954949E-01  0.128825      0.00000    
    2628  0.00000       2
  2 -0.337454E-02  0.280944      0.322149      0.00000    
  2 -0.704322     -0.830460E-02 -0.171350      0.00000    
    2629  0.00000       2
  2  0.551312E-02  0.202180E-01 -0.428907      0.00000    
  2 -0.533137      0.239932      0.232686      0.00000    
    2630  0.00000       2
  2 -0.501699      0.186764      0.352881      0.00000    
  2 -0.133761     -0.224023     -0.847385E-01  0.00000    
    2631  0.00000       2
  2  0.348881      0.277973      0.598090E-02  0.00000    
  2 -0.359641     -0.549897      0.847405E-01  0.00000    
    2632  0.00000       2
  2 -0.414258      0.198956      0.831367E-01  0.00000    
  2 -0.272597      0.109960     -0.411490      0.00000    
    2633  0.00000       2
  2  0.268933E-01  0.330172     -0.403655      0.00000    
  2  0.389365E-01  0.272418E-01 -0.453623      0.00000    
    2634  0.00000       2
  2  0.576651     -0.241348     -0.137107      0.00000    
  2  0.267888      0.193192      0.473170E-01  0.00000    
    2635  0.00000       2
  2 -0.157744E-01  0.312438      0.226700      0.00000    
  2  0.197717      0.553395E-01 -0.326628      0.00000    
    2636  0.00000       2
  2  0.198877      0.242762     -0.341882      0.00000    
  2 -0.335900      0.106987E-01 -0.102922E-02  0.00000    
    2637  0.00000       2
  2 -0.575838     -0.237848     -0.202460      0.00000    
  2  0.494160     -0.171429     -0.236206      0.00000    
    2638  0.00000       2
  2  0.161191     -0.207325      0.211915E-02  0.00000    
  2  0.253846      0.295915     -0.178946      0.00000    
    2639  0.00000       2
  2 -0.221361     -0.392356E-01 -0.422546      0.00000    
  2  0.201148     -0.226380      0.100639      0.00000    
    2640  0.00000       2
  2  0.377932      0.145489     -0.238754      0.00000    
  2 -0.545561     -0.169689      0.165389      0.00000    
    2641  0.00000       2
  2  0.397714     -0.289794E-01 -0.995913E-02  0.00000    
  2 -0.210073      0.414000      0.301234      0.00000    
    2642  0.00000       2
  2 -0.462230     -0.246862     -0.197597      0.00000    
  2  0.215365      0.234105     -0.121689      0.00000    
    2643  0.00000       2
  2 -0.264751     -0.173668     -0.261580      0.00000    
  2  0.182729      0.100612      0.560809E-01  0.00000    
    2644  0.00000       2
  2 -0.286106      0.224863      0.236229      0.00000    
  2 -0.160150     -0.509762      0.209434      0.00000    
    2645  0.00000       2
  2  0.386300E-01 -0.367803      0.463180E-01  0.00000    
  2  0.440321     -0.152646      0.260948      0.00000    
    2646  0.00000       2
  2 -0.185803E-01  0.271465     -0.272160      0.00000    
  2 -0.385015E-01 -0.176829      0.326551      0.00000    
    2647  0.00000       2
  2 -0.317411     -0.589845      0.340384      0.00000    
  2 -0.427177      0.136028      0.185676E-01  0.00000    
    2648  0.00000       2
  2 -0.447793     -0.274758      0.254568      0.00000    
  2 -0.234321     -0.235646      0.156630      0.00000    
    2649  0.00000       2
  2  0.303217     -0.157595      0.387413E-01  0.00000    
  2  0.217346      0.341982      0.242006E-01  0.00000    
    2650  0.00000       2
  2 -0.162312     -0.192247     -0.293456      0.00000    
  2 -0.274100     -0.318917     -0.240712E-01  0.00000    
    2651  0.00000       2
  2  0.427762E-01  0.424949     -0.305529      0.00000    
  2 -0.701215E-01 -0.594362      0.178392      0.00000    
    2652  0.00000       2
  2  0.177752      0.456752      0.335129      0.00000    
  2 -0.308757     -0.213248     -0.335892      0.00000    
    2653  0.00000       2
  2 -0.106266     -0.291576     -0.107014      0.00000    
  2  0.314277     -0.189462     -0.256972      0.00000    
    2654  0.00000       2
  2 -0.501497      0.551170E-01  0.171517      0.00000    
  2  0.271499      0.209594      0.207596      0.00000    
    2655  0.00000       2
  2  0.520827     -0.542553E-03  0.207196E-01  0.00000    
  2  0.669637E-02  0.171374     -0.572512E-01  0.00000    
    2656  0.00000       2
  2  0.203883      0.466778E-01  0.390224      0.00000    
  2 -0.257795E-01  0.121743     -0.409985      0.00000    
    2657  0.00000       2
  2  0.199600      0.113451     -0.328237      0.00000    
  2 -0.540159      0.222803      0.745231E-01  0.00000    
    2658  0.00000       2
  2 -0.612392      0.449652      0.232459      0.00000    
  2  0.285261     -0.525168E-01 -0.241881      0.00000    
    2659  0.00000       2
  2 -0.539206E-01  0.827296E-01  0.776617      0.00000    
  2 -0.266244      0.447005     -0.808835E-01  0.00000    
    2660  0.00000       2
  2  0.102377      0.219242E-01  0.219941      0.00000    
  2 -0.346341     -0.418976     -0.264970E-01  0.00000    
    2661  0.00000       2
  2  0.179447     -0.254604     -0.305058      0.00000    
  2 -0.521114      0.119572      0.404279E-01  0.00000    
    2662  0.00000       2
  2 -0.328424      0.234163     -0.135172      0.00000    
  2  0.465445E-01  0.141437      0.355933      0.00000    
    2663  0.00000       2
  2 -0.980595E-01 -0.194245      0.512434      0.00000    
  2 -0.109378     -0.301683     -0.151932      0.00000    
    2664  0.00000       2
  2 -0.415380      0.619881E-01  0.174905      0.00000    
  2  0.488686      0.131445      0.198131      0.00000    
    2665  0.00000       2
  2 -0.229377     -0.143773E-01  0.572252E-01  0.00000    
  2 -0.125877     -0.305984     -0.646678      0.00000    
    2666  0.00000       2
  2  0.912854E-01  0.101621     -0.416177      0.00000    
  2 -0.220880     -0.138571     -0.357129E-01  0.00000    
    2667  0.00000       2
  2 -0.493350E-01 -0.750292E-01  0.372593      0.00000    
  2  0.206840E-01 -0.310054      0.135912      0.00000    
    2668  0.00000       2
  2  0.320017      0.131478      0.360705      0.00000    
  2 -0.413767E-01  0.263858      0.353089      0.00000    
    2669  0.00000       2
  2 -0.313907      0.208082      0.107130      0.00000    
  2  0.218655     -0.294970      0.973983E-01  0.00000    
    2670  0.00000       2
  2  0.154913E-01  0.544181      0.108374      0.00000    
  2 -0.235624     -0.214093      0.512631E-01  0.00000    
    2671  0.00000       2
  2 -0.122072      0.243487     -0.744465E-02  0.00000    
  2 -0.364791     -0.120429     -0.704885      0.00000    
    2672  0.00000       2
  2  0.745139E-01  0.290199     -0.526987      0.00000    
  2  0.193806     -0.220595      0.288207E-01  0.00000    
    2673  0.00000       2
  2 -0.118592     -0.271920     -0.252406      0.00000    
  2 -0.325739      0.110690     -0.435904E-01  0.00000    
    2674  0.00000       2
  2 -0.181851      0.331586     -0.282560E-01  0.00000    
  2  0.373490      0.202065      0.316491      0.00000    
    2675  0.00000       2
  2 -0.171863     -0.104753     -0.359083      0.00000    
  2 -0.687102      0.284304     -0.257388      0.00000    
    2676  0.00000       2
  2  0.447738     -0.126490      0.221355      0.00000    
  2  0.593062E-03  0.166099      0.217197      0.00000    
    2677  0.00000       2
  2 -0.481632     -0.226865      0.149159E-01  0.00000    
  2  0.922070E-01  0.493749      0.271229      0.00000    
    2678  0.00000       2
  2  0.192790     -0.544624E-01 -0.250581      0.00000    
  2 -0.474789      0.451794      0.682564E-01  0.00000    
    2679  0.00000       2
  2  0.218519     -0.174240      0.192409E-01  0.00000    
  2 -0.407559     -0.178447      0.449087      0.00000    
    2680  0.00000       2
  2  0.330920      0.288270E-01  0.743138      0.00000    
  2 -0.322517     -0.379819E-01 -0.591631E-01  0.00000    
    2681  0.00000       2
  2 -0.515689     -0.544600      0.351272      0.00000    
  2 -0.522488      0.148563      0.625618E-01  0.00000    
    2682  0.00000       2
  2  0.626710E-01  0.304637     -0.117345      0.00000    
  2 -0.408123     -0.163446E-02 -0.157775      0.00000    
    2683  0.00000       2
  2  0.122527     -0.112551      0.650725      0.00000    
  2  0.245556E-01 -0.294604     -0.163744      0.00000    
    2684  0.00000       2
  2  0.153142     -0.241715      0.237929      0.00000    
  2 -0.231663     -0.413663E-01 -0.292096      0.00000    
    2685  0.00000       2
  2  0.145444     -0.376139     -0.394178      0.00000    
  2  0.179981     -0.165822E-01  0.227390      0.00000    
    2686  0.00000       2
  2 -0.406272      0.552652     -0.779741E-01  0.00000    
  2  0.456178      0.311938      0.191988      0.00000    
    2687  0.00000       2
  2 -0.289679      0.599990      0.240356      0.00000    
  2  0.198567      0.134239E-01  0.420389      0.00000    
    2688  0.00000       2
  2  0.155635     -0.654166E-01  0.172358      0.00000    
  2  0.552348E-01  0.533285     -0.209207      0.00000    
    2689  0.00000       2
  2  0.416159     -0.232792     -0.107324E-01  0.00000    
  2 -0.108685     -0.197407     -0.204117      0.00000    
    2690  0.00000       2
  2  0.209552      0.241401      0.393039      0.00000    
  2 -0.555634      0.995998E-02  0.174055      0.00000    
    2691  0.00000       2
  2 -0.161208      0.208256      0.480179      0.00000    
  2  0.249759      0.226861E-01  0.170647      0.00000    
