 DECAY0 generated file: test0nukb+                              

  date and hour         :    4. 6.2019    10:30:30
  initial random number :            0
    
  event type: Xe124           
              0nuKb+    0+ -> 0+, 2+           
              level, Elevel (MeV) =  0+       0.0000     MeV
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
  1  0.844962E-02  0.635567E-02 -0.299908E-01  0.00000    
    5596  0.00000       2
  2  -2.16147     -0.320637     -0.564278      0.00000    
  1  0.177720E-01 -0.198048E-01  0.174117E-01  0.00000    
    5597  0.00000       2
  2  0.164347      0.142107      -2.24632      0.00000    
  1  0.201247E-02 -0.627926E-02 -0.311089E-01  0.00000    
    5598  0.00000       2
  2 -0.686761     -0.270055      -2.13274      0.00000    
  1 -0.146582E-02  0.316914E-01  0.217890E-02  0.00000    
    5599  0.00000       2
  2  -1.96934      0.810968     -0.746457      0.00000    
  1  0.242280E-01  0.147765E-01 -0.143492E-01  0.00000    
    5600  0.00000       2
  2  -1.63508     -0.774371       1.34908      0.00000    
  1 -0.768651E-02 -0.240608E-01 -0.193193E-01  0.00000    
    5601  0.00000       2
  2   1.11795      0.466866       1.90404      0.00000    
  1  0.287655E-01 -0.931444E-02  0.985013E-02  0.00000    
    5602  0.00000       2
  2   2.01950      0.479364      0.885985      0.00000    
  1 -0.980015E-02 -0.171578E-01 -0.249160E-01  0.00000    
    5603  0.00000       2
  2  -2.02335      0.996344      0.805941E-01  0.00000    
  1 -0.192041E-01 -0.720525E-02 -0.243007E-01  0.00000    
    5604  0.00000       2
  2  -1.82294       1.21575      0.540352      0.00000    
  1 -0.699109E-02 -0.296315E-01  0.918350E-02  0.00000    
    5605  0.00000       2
  2   1.79949     -0.603685      -1.22088      0.00000    
  1 -0.606987E-02 -0.728575E-02  0.303532E-01  0.00000    
    5606  0.00000       2
  2   1.46013      0.347494E-01   1.72045      0.00000    
  1  0.253468E-01 -0.165900E-01 -0.967216E-02  0.00000    
    5607  0.00000       2
  2  0.203454E-01  -2.07479      0.887690      0.00000    
  1  0.312669E-01  0.562163E-02 -0.141994E-02  0.00000    
    5608  0.00000       2
  2  0.566484     -0.794016       2.03514      0.00000    
  1  0.925658E-02  0.249784E-01  0.173676E-01  0.00000    
    5609  0.00000       2
  2  -1.61429      0.857759E-01   1.57476      0.00000    
  1  0.261968E-01 -0.244037E-02 -0.178610E-01  0.00000    
    5610  0.00000       2
  2   1.74080      0.723340      -1.24079      0.00000    
  1 -0.981802E-02 -0.147092E-01 -0.264289E-01  0.00000    
    5611  0.00000       2
  2  0.197163      -1.88892      -1.21912      0.00000    
  1  0.880866E-02  0.287343E-01  0.103918E-01  0.00000    
    5612  0.00000       2
  2 -0.642784       1.78487       1.22238      0.00000    
  1 -0.152128E-01  0.278016E-01 -0.262361E-02  0.00000    
    5613  0.00000       2
  2  -1.74107      0.174649       1.42525      0.00000    
  1  0.448682E-02 -0.497703E-03  0.314779E-01  0.00000    
    5614  0.00000       2
  2 -0.533622       1.61332      -1.48512      0.00000    
  1 -0.314840E-01  0.415453E-02  0.165415E-02  0.00000    
    5615  0.00000       2
  2 -0.198108      -2.08096      0.850603      0.00000    
  1 -0.275728E-01  0.940181E-02  0.127509E-01  0.00000    
    5616  0.00000       2
  2   1.99647     -0.234247      -1.02586      0.00000    
  1 -0.831388E-02  0.276683E-01  0.132886E-01  0.00000    
    5617  0.00000       2
  2  0.245779      0.218178      -2.23274      0.00000    
  1 -0.209709E-01  0.686922E-02 -0.228971E-01  0.00000    
    5618  0.00000       2
  2  -1.87757      0.247679      -1.22741      0.00000    
  1  0.745603E-02  0.280611E-01 -0.129702E-01  0.00000    
    5619  0.00000       2
  2  -1.67806     -0.473417       1.43288      0.00000    
  1  0.282306E-01 -0.120242E-01 -0.834810E-02  0.00000    
    5620  0.00000       2
  2  -1.40472       1.64193      0.651140      0.00000    
  1 -0.201974E-01 -0.196106E-01 -0.147895E-01  0.00000    
    5621  0.00000       2
  2  0.880344     -0.194187      -2.06892      0.00000    
  1 -0.305137E-01  0.317303E-02  0.837169E-02  0.00000    
    5622  0.00000       2
  2  0.480365      -1.89497       1.12761      0.00000    
  1  0.779576E-02  0.307675E-01  0.195568E-02  0.00000    
    5623  0.00000       2
  2 -0.730449      -2.08333      0.468311      0.00000    
  1 -0.810028E-02  0.298994E-01 -0.718688E-02  0.00000    
    5624  0.00000       2
  2  -1.59117       1.51177     -0.525227      0.00000    
  1 -0.212175E-01 -0.235659E-01  0.238915E-02  0.00000    
    5625  0.00000       2
  2  -2.14550      0.440458      0.544035      0.00000    
  1 -0.120112E-01 -0.144789E-01 -0.256385E-01  0.00000    
    5626  0.00000       2
  2  -1.80420       1.32589     -0.282930      0.00000    
  1 -0.413602E-02 -0.231508E-01  0.214050E-01  0.00000    
    5627  0.00000       2
  2  0.647368     -0.432036      -2.11835      0.00000    
  1  0.138382E-01 -0.240148E-01  0.155895E-01  0.00000    
    5628  0.00000       2
  2 -0.398020       2.13881     -0.600202      0.00000    
  1 -0.556034E-02  0.155439E-01 -0.271792E-01  0.00000    
    5629  0.00000       2
  2  0.528401E-01   1.17280       1.92741      0.00000    
  1 -0.274017E-01 -0.124942E-01 -0.102120E-01  0.00000    
    5630  0.00000       2
  2  0.880545      -2.07418     -0.124805      0.00000    
  1 -0.151863E-01 -0.238004E-01 -0.146341E-01  0.00000    
    5631  0.00000       2
  2   1.77371       1.11702      0.836282      0.00000    
  1  0.272824E-01  0.156240E-01 -0.477518E-02  0.00000    
    5632  0.00000       2
  2  0.985922       1.03649       1.74551      0.00000    
  1 -0.147292E-01  0.106242E-02 -0.281631E-01  0.00000    
    5633  0.00000       2
  2   1.11597      -1.71227     -0.957026      0.00000    
  1 -0.265501E-02  0.143366E-01  0.282604E-01  0.00000    
    5634  0.00000       2
  2 -0.559701       1.88497       1.10761      0.00000    
  1 -0.134376E-01  0.243867E-01 -0.153609E-01  0.00000    
    5635  0.00000       2
  2  -1.30105      -1.55168      0.996351      0.00000    
  1 -0.663477E-02 -0.302580E-01  0.718823E-02  0.00000    
    5636  0.00000       2
  2 -0.323376      0.796705      -2.08659      0.00000    
  1 -0.218699E-01  0.122423E-01  0.195722E-01  0.00000    
    5637  0.00000       2
  2  -1.26274      0.794791      -1.69321      0.00000    
  1  0.219385E-01 -0.859860E-02 -0.213543E-01  0.00000    
    5638  0.00000       2
  2  -1.25757     -0.838578      -1.67585      0.00000    
  1  0.180133E-01 -0.261879E-01  0.978522E-03  0.00000    
    5639  0.00000       2
  2   1.24415       1.83313      0.429988      0.00000    
  1  0.224368E-01 -0.346097E-02  0.222677E-01  0.00000    
    5640  0.00000       2
  2   1.42441      -1.70465      0.397964      0.00000    
  1 -0.601532E-02  0.304258E-01 -0.702337E-02  0.00000    
    5641  0.00000       2
  2 -0.591974      0.434131E-01   2.17735      0.00000    
  1  0.957129E-02  0.299495E-01 -0.476027E-02  0.00000    
    5642  0.00000       2
  2 -0.477666       1.11532       1.90291      0.00000    
  1 -0.164755E-01 -0.259748E-01  0.806877E-02  0.00000    
    5643  0.00000       2
  2 -0.221887     -0.522970E-01   2.24526      0.00000    
  1  0.286438E-01 -0.134216E-01  0.326108E-02  0.00000    
    5644  0.00000       2
  2  -2.22048     -0.303196      0.265867      0.00000    
  1  0.101058E-01  0.174445E-01 -0.245927E-01  0.00000    
    5645  0.00000       2
  2 -0.732850      -1.83919      -1.08326      0.00000    
  1 -0.193268E-02 -0.285766E-01  0.138160E-01  0.00000    
    5646  0.00000       2
  2   1.64849       1.51768      0.268887      0.00000    
  1  0.143266E-02 -0.236445E-01  0.212162E-01  0.00000    
    5647  0.00000       2
  2 -0.642418       1.18482       1.81016      0.00000    
  1  0.410075E-02 -0.185681E-01  0.254882E-01  0.00000    
    5648  0.00000       2
  2  0.966892     -0.180463      -2.03118      0.00000    
  1 -0.261702E-01 -0.841329E-02 -0.159868E-01  0.00000    
    5649  0.00000       2
  2  0.446929       2.13926      0.563014      0.00000    
  1  0.180722E-01  0.926657E-02 -0.244697E-01  0.00000    
    5650  0.00000       2
  2  0.472582      -2.14843     -0.504064      0.00000    
  1  0.949181E-02 -0.298314E-01  0.558847E-02  0.00000    
    5651  0.00000       2
  2   1.83451       1.30559     -0.152210      0.00000    
  1 -0.208304E-01 -0.240228E-01  0.485264E-03  0.00000    
    5652  0.00000       2
  2  -1.31532     -0.676197      -1.70465      0.00000    
  1 -0.917672E-02  0.100997E-01  0.287232E-01  0.00000    
    5653  0.00000       2
  2 -0.453086       1.21888       1.84450      0.00000    
  1 -0.185756E-01 -0.189514E-01 -0.175224E-01  0.00000    
    5654  0.00000       2
  2 -0.619283      0.866315       1.98976      0.00000    
  1  0.288860E-02  0.549575E-03  0.316638E-01  0.00000    
    5655  0.00000       2
  2   1.64334     -0.824181       1.30894      0.00000    
  1 -0.528281E-02  0.219840E-01  0.223615E-01  0.00000    
    5656  0.00000       2
  2  -1.46675       1.70590      0.178101      0.00000    
  1 -0.300805E-01 -0.750654E-02  0.707506E-02  0.00000    
    5657  0.00000       2
  2 -0.177888     -0.663897      -2.14959      0.00000    
  1  0.160836E-01  0.411094E-02  0.271230E-01  0.00000    
    5658  0.00000       2
  2  0.177982       2.24977      0.588588E-02  0.00000    
  1  0.368331E-02  0.256505E-01  0.184317E-01  0.00000    
    5659  0.00000       2
  2  -1.93066       1.09195     -0.416343      0.00000    
  1 -0.503371E-02 -0.737692E-03  0.313904E-01  0.00000    
    5660  0.00000       2
  2  0.953175       2.03036     -0.249505      0.00000    
  1 -0.213961E-01 -0.202769E-01 -0.119287E-01  0.00000    
    5661  0.00000       2
  2   1.85668      -1.08713     -0.681199      0.00000    
  1 -0.203920E-01  0.243940E-01 -0.582162E-03  0.00000    
    5662  0.00000       2
  2  -2.00661      0.687669      0.770565      0.00000    
  1 -0.155180E-01  0.157532E-01  0.228532E-01  0.00000    
    5663  0.00000       2
  2 -0.980217      -1.76498      -1.00855      0.00000    
  1  0.771038E-02  0.225586E-01  0.210452E-01  0.00000    
    5664  0.00000       2
  2  0.375143       2.03838     -0.892997      0.00000    
  1  0.292011E-01  0.154129E-02 -0.124965E-01  0.00000    
    5665  0.00000       2
  2   1.87364       1.25783     -0.221723E-01  0.00000    
  1  0.123978E-01  0.154256E-01  0.248914E-01  0.00000    
    5666  0.00000       2
  2 -0.916194E-01   1.88253       1.24130      0.00000    
  1  0.290685E-01  0.716768E-02 -0.107185E-01  0.00000    
    5667  0.00000       2
  2   1.69073       1.37123      0.595258      0.00000    
  1  0.609404E-02  0.699621E-02 -0.304164E-01  0.00000    
    5668  0.00000       2
  2 -0.569618       1.03262      -1.92416      0.00000    
  1 -0.145413E-02  0.261387E-01  0.180526E-01  0.00000    
    5669  0.00000       2
  2  -1.73017      -1.37810      0.447761      0.00000    
  1 -0.726985E-02 -0.208362E-01 -0.228964E-01  0.00000    
    5670  0.00000       2
  2  -2.16851      0.624541     -0.262640E-01  0.00000    
  1  0.177499E-01  0.257706E-01 -0.566177E-02  0.00000    
    5671  0.00000       2
  2  -1.50652      -1.10654      -1.26456      0.00000    
  1  0.501900E-02  0.291731E-01 -0.116180E-01  0.00000    
    5672  0.00000       2
  2 -0.112479      -1.41289       1.75620      0.00000    
  1 -0.256231E-01 -0.737386E-02  0.173299E-01  0.00000    
    5673  0.00000       2
  2  0.766482     -0.791460       1.96958      0.00000    
  1  0.165622E-01 -0.271439E-01 -0.381326E-03  0.00000    
    5674  0.00000       2
  2  -1.33112      -1.80370     -0.260665      0.00000    
  1  0.166823E-02  0.401615E-02  0.315012E-01  0.00000    
    5675  0.00000       2
  2  -1.55934      -1.06914      -1.23230      0.00000    
  1 -0.246307E-01 -0.195233E-01  0.483809E-02  0.00000    
    5676  0.00000       2
  2   1.51680      -1.65751      0.212421      0.00000    
  1  0.136322E-01  0.244601E-01  0.150700E-01  0.00000    
    5677  0.00000       2
  2  -1.30521       1.51914      -1.04010      0.00000    
  1 -0.294977E-01  0.105955E-01  0.537242E-02  0.00000    
    5678  0.00000       2
  2   2.21488      0.426303      0.756246E-01  0.00000    
  1  0.186752E-01  0.615684E-02 -0.249914E-01  0.00000    
    5679  0.00000       2
  2  -1.46186       1.71904      0.319768E-01  0.00000    
  1 -0.602800E-02  0.154580E-01 -0.271285E-01  0.00000    
    5680  0.00000       2
  2  -1.40431      -1.67469     -0.562558      0.00000    
  1 -0.106584E-01  0.146034E-01 -0.261607E-01  0.00000    
    5681  0.00000       2
  2  0.482154       2.03825      0.840371      0.00000    
  1  0.805456E-03 -0.258685E-01  0.184774E-01  0.00000    
    5682  0.00000       2
  2 -0.902201      -1.57652       1.33932      0.00000    
  1  0.230507E-01 -0.218969E-01 -0.658487E-03  0.00000    
    5683  0.00000       2
  2 -0.962649       1.92316      0.684047      0.00000    
  1  0.245618E-01 -0.154200E-01  0.130455E-01  0.00000    
    5684  0.00000       2
  2   1.19033       1.74660     -0.790992      0.00000    
  1  0.643935E-02 -0.276998E-01 -0.142301E-01  0.00000    
    5685  0.00000       2
  2   2.16543      0.324332      0.546692      0.00000    
  1 -0.998909E-02  0.279269E-02  0.300609E-01  0.00000    
    5686  0.00000       2
  2  -2.08063     -0.390114     -0.782275      0.00000    
  1  0.235075E-01  0.261332E-03 -0.214142E-01  0.00000    
    5687  0.00000       2
  2   1.06214     -0.374811       1.95564      0.00000    
  1 -0.263037E-01  0.164136E-01 -0.706764E-02  0.00000    
    5688  0.00000       2
  2 -0.486125E-01   2.14458      0.701128      0.00000    
  1 -0.112327E-01 -0.737580E-02 -0.288212E-01  0.00000    
    5689  0.00000       2
  2  -1.89694       1.18885     -0.285314      0.00000    
  1 -0.884881E-02  0.147236E-01 -0.267611E-01  0.00000    
    5690  0.00000       2
  2   1.71515      0.936597      -1.12880      0.00000    
  1 -0.247841E-01 -0.186155E-01 -0.710285E-02  0.00000    
    5691  0.00000       2
  2   1.05142       1.47627      -1.34472      0.00000    
  1 -0.255875E-02 -0.541235E-03 -0.316923E-01  0.00000    
    5692  0.00000       2
  2  -1.94913      0.415148      -1.05911      0.00000    
  1  0.132772E-01 -0.150561E-01  0.246632E-01  0.00000    
    5693  0.00000       2
  2 -0.837867       1.86662     -0.952293      0.00000    
  1 -0.253794E-01  0.461058E-02 -0.185976E-01  0.00000    
    5694  0.00000       2
  2  -1.68766      -1.31930     -0.710222      0.00000    
  1  0.180675E-01  0.115065E-01 -0.235033E-01  0.00000    
    5695  0.00000       2
  2 -0.463558E-01 -0.371553E-01   2.25602      0.00000    
  1 -0.301123E-01 -0.102064E-01  0.565478E-03  0.00000    
    5696  0.00000       2
  2  -2.22116      0.242904     -0.317211      0.00000    
  1 -0.374913E-02  0.246409E-01  0.197486E-01  0.00000    
    5697  0.00000       2
  2   1.79356       1.00387     -0.931960      0.00000    
  1 -0.289566E-01 -0.622261E-02  0.115773E-01  0.00000    
    5698  0.00000       2
  2 -0.694577     -0.486828      -2.09134      0.00000    
  1 -0.316426E-01  0.228296E-02  0.218461E-02  0.00000    
    5699  0.00000       2
  2  -1.52931       1.37317      0.932077      0.00000    
  1 -0.265126E-01 -0.952096E-02  0.147538E-01  0.00000    
    5700  0.00000       2
  2 -0.610997      -1.73698      -1.30489      0.00000    
  1 -0.987239E-02  0.344470E-02 -0.300318E-01  0.00000    
    5701  0.00000       2
  2 -0.249436     -0.628918      -2.15300      0.00000    
  1  0.186633E-01  0.305416E-02  0.255655E-01  0.00000    
    5702  0.00000       2
  2  0.375340E-01  -1.49046       1.69419      0.00000    
  1  0.266267E-01 -0.900671E-02 -0.148707E-01  0.00000    
    5703  0.00000       2
  2   2.13154      0.481865E-01 -0.739857      0.00000    
  1  0.864424E-02  0.286198E-01 -0.108361E-01  0.00000    
    5704  0.00000       2
  2  -1.31324       1.83277     -0.975332E-01  0.00000    
  1  0.134762E-01 -0.124763E-01  0.259610E-01  0.00000    
    5705  0.00000       2
  2  0.593769       1.76693       1.27223      0.00000    
  1  0.848550E-02  0.125086E-01  0.279781E-01  0.00000    
    5706  0.00000       2
  2   1.34046       1.38675       1.17186      0.00000    
  1  0.200645E-01 -0.236896E-01  0.688911E-02  0.00000    
    5707  0.00000       2
  2 -0.551753      -2.18819      0.237507E-01  0.00000    
  1 -0.786450E-02 -0.173097E-01 -0.254905E-01  0.00000    
    5708  0.00000       2
  2 -0.279692E-02  -1.52313      -1.66530      0.00000    
  1  0.201235E-01 -0.221852E-01  0.106819E-01  0.00000    
    5709  0.00000       2
  2  0.964424     -0.750354       1.89737      0.00000    
  1 -0.957272E-02  0.290721E-01 -0.862636E-02  0.00000    
    5710  0.00000       2
  2 -0.313018     -0.605269      -2.15147      0.00000    
  1  0.109705E-01  0.292327E-01  0.602820E-02  0.00000    
    5711  0.00000       2
  2  -2.22161      0.641944E-01 -0.391774      0.00000    
  1 -0.171214E-01 -0.238898E-01 -0.121397E-01  0.00000    
    5712  0.00000       2
  2  -2.11636      0.608528      0.493821      0.00000    
  1  0.165332E-01 -0.216421E-01 -0.164168E-01  0.00000    
    5713  0.00000       2
  2  0.969786      0.171414      -2.03059      0.00000    
  1  0.619395E-02  0.214699E-01  0.226256E-01  0.00000    
    5714  0.00000       2
  2  -1.10178      -1.87000     -0.618346      0.00000    
  1  0.271671E-01 -0.790152E-02  0.145174E-01  0.00000    
    5715  0.00000       2
  2  0.478901       1.98038     -0.970514      0.00000    
  1  0.282128E-01  0.132579E-01 -0.628556E-02  0.00000    
    5716  0.00000       2
  2  0.393974       1.71646      -1.41127      0.00000    
  1  0.261660E-01  0.146086E-01 -0.106382E-01  0.00000    
    5717  0.00000       2
  2  -1.04461      -1.09449      -1.67453      0.00000    
  1 -0.112392E-01 -0.264400E-01 -0.136326E-01  0.00000    
    5718  0.00000       2
  2   2.18413      0.215628      0.525592      0.00000    
  1 -0.809767E-03 -0.897438E-02 -0.304966E-01  0.00000    
    5719  0.00000       2
  2  -1.43065     -0.712393      -1.59339      0.00000    
  1  0.252858E-01  0.192376E-01 -0.133594E-02  0.00000    
    5720  0.00000       2
  2  -2.14076     -0.409666E-01  0.713174      0.00000    
  1  0.555804E-02 -0.207424E-01  0.234542E-01  0.00000    
    5721  0.00000       2
  2 -0.663120     -0.691799       2.04324      0.00000    
  1  0.268644E-01  0.911436E-02 -0.143692E-01  0.00000    
    5722  0.00000       2
  2  0.363131      -1.05697       1.96064      0.00000    
  1  0.346347E-02  0.592121E-02 -0.310513E-01  0.00000    
    5723  0.00000       2
  2  -1.29548       1.50175      -1.07687      0.00000    
  1  0.202851E-01  0.229858E-01  0.845033E-02  0.00000    
    5724  0.00000       2
  2   1.10208       1.93761     -0.352468      0.00000    
  1 -0.143109E-01  0.283555E-01  0.155096E-02  0.00000    
    5725  0.00000       2
  2  0.339883       1.19678       1.88291      0.00000    
  1 -0.257000E-01 -0.176803E-01  0.617715E-02  0.00000    
    5726  0.00000       2
  2 -0.559680     -0.104950       2.18378      0.00000    
  1 -0.164577E-03  0.317287E-01  0.212183E-02  0.00000    
    5727  0.00000       2
  2  -2.24079     -0.267145      0.257248E-01  0.00000    
  1  0.253062E-01 -0.189343E-01 -0.351144E-02  0.00000    
    5728  0.00000       2
  2  -1.94444      -1.14450     -0.493388E-01  0.00000    
  1 -0.239376E-01  0.101535E-01  0.183067E-01  0.00000    
    5729  0.00000       2
  2  0.343268E-01  0.501146      -2.20019      0.00000    
  1  0.873301E-02 -0.150235E-01 -0.266321E-01  0.00000    
    5730  0.00000       2
  2  -2.10601     -0.271863      0.764179      0.00000    
  1 -0.254652E-01 -0.953139E-02 -0.164898E-01  0.00000    
    5731  0.00000       2
  2   1.14879      0.663614      -1.82567      0.00000    
  1  0.122649E-01 -0.175553E-02  0.292870E-01  0.00000    
    5732  0.00000       2
  2  -1.36738      -1.16875      -1.36289      0.00000    
  1 -0.147548E-01 -0.196507E-01 -0.201838E-01  0.00000    
    5733  0.00000       2
  2  -1.98412      -1.06796     -0.125989      0.00000    
  1  0.280859E-01  0.722967E-02 -0.130443E-01  0.00000    
    5734  0.00000       2
  2 -0.469807      -2.14976      0.500981      0.00000    
  1 -0.272631E-01 -0.137435E-01  0.889285E-02  0.00000    
    5735  0.00000       2
  2   1.13065      -1.71502     -0.934600      0.00000    
  1 -0.156893E-01  0.200724E-01  0.190312E-01  0.00000    
    5736  0.00000       2
  2  -1.57296      -1.56918      0.395749      0.00000    
  1 -0.161802E-01 -0.145125E-01 -0.232127E-01  0.00000    
    5737  0.00000       2
  2  0.372926      0.524356       2.16313      0.00000    
  1 -0.197632E-01 -0.238185E-01  0.730316E-02  0.00000    
    5738  0.00000       2
  2  -2.25262      0.866581E-01 -0.106449      0.00000    
  1  0.148888E-01  0.487558E-03 -0.280949E-01  0.00000    
    5739  0.00000       2
  2   1.16980      -1.53468      -1.17024      0.00000    
  1  0.241977E-01  0.205883E-01 -0.135361E-02  0.00000    
    5740  0.00000       2
  2  0.553684     -0.548727       2.11790      0.00000    
  1  0.315324E-01 -0.187467E-02  0.366498E-02  0.00000    
    5741  0.00000       2
  2   1.65236       1.45895      0.484065      0.00000    
  1  0.676226E-02 -0.309975E-01  0.216043E-02  0.00000    
    5742  0.00000       2
  2 -0.210876E-01  -1.57008       1.62098      0.00000    
  1 -0.273267E-01  0.129569E-01  0.982908E-02  0.00000    
    5743  0.00000       2
  2 -0.354884       1.09461      -1.94140      0.00000    
  1 -0.273510E-01  0.143111E-01 -0.763893E-02  0.00000    
    5744  0.00000       2
  2   1.01103      0.492746       1.95657      0.00000    
  1 -0.783339E-02 -0.344011E-02  0.306275E-01  0.00000    
    5745  0.00000       2
  2  -2.08061     -0.468689     -0.737926      0.00000    
  1 -0.241661E-01  0.188482E-01 -0.848452E-02  0.00000    
    5746  0.00000       2
  2 -0.436771       1.76077       1.34241      0.00000    
  1 -0.459949E-02 -0.199484E-01 -0.243341E-01  0.00000    
    5747  0.00000       2
  2   1.59406     -0.782573      -1.39273      0.00000    
  1  0.285844E-01  0.125821E-01 -0.598863E-02  0.00000    
    5748  0.00000       2
  2 -0.535643E-01  -1.21118      -1.90351      0.00000    
  1  0.166500E-01  0.174133E-01  0.207555E-01  0.00000    
    5749  0.00000       2
  2  -2.24533     -0.223140     -0.430669E-01  0.00000    
  1  0.302077E-01 -0.958512E-02  0.261886E-02  0.00000    
    5750  0.00000       2
  2   1.19869       1.06707      -1.58672      0.00000    
  1  0.213840E-01  0.186827E-01 -0.143151E-01  0.00000    
    5751  0.00000       2
  2   1.12088       1.93147      0.325861      0.00000    
  1  0.284824E-01 -0.710093E-02  0.122298E-01  0.00000    
    5752  0.00000       2
  2  -1.53835      0.213711      -1.63736      0.00000    
  1  0.256889E-01 -0.178964E-01  0.557147E-02  0.00000    
    5753  0.00000       2
  2  -1.24016     -0.262383       1.86717      0.00000    
  1 -0.702879E-03  0.306734E-02  0.316439E-01  0.00000    
    5754  0.00000       2
  2   1.58690     -0.195894      -1.59265      0.00000    
  1 -0.127503E-02  0.268652E-01  0.169669E-01  0.00000    
    5755  0.00000       2
  2  -2.21593     -0.424630      0.498389E-01  0.00000    
  1  0.424239E-02  0.286048E-01 -0.132291E-01  0.00000    
    5756  0.00000       2
  2   1.90409      0.463785      -1.11916      0.00000    
  1  0.275529E-01  0.159158E-02  0.157969E-01  0.00000    
    5757  0.00000       2
  2  -1.18229      -1.51513       1.18309      0.00000    
  1 -0.306575E-01  0.715429E-02 -0.449190E-02  0.00000    
    5758  0.00000       2
  2  0.154000      -2.17823      0.569888      0.00000    
  1  0.227076E-02  0.226706E-01 -0.221840E-01  0.00000    
    5759  0.00000       2
  2  -1.63646       1.28671      0.871518      0.00000    
  1  0.298316E-01  0.895414E-02 -0.641413E-02  0.00000    
    5760  0.00000       2
  2  0.892998       1.39080       1.53668      0.00000    
  1  0.399418E-02  0.952085E-02  0.300772E-01  0.00000    
    5761  0.00000       2
  2   1.05471     -0.864936       1.79795      0.00000    
  1 -0.175221E-01 -0.747077E-02  0.254638E-01  0.00000    
    5762  0.00000       2
  2  -1.86988      -1.26338      0.237700E-01  0.00000    
  1  0.579124E-02 -0.308703E-01 -0.497265E-02  0.00000    
    5763  0.00000       2
  2 -0.311383      0.185196      -2.22753      0.00000    
  1  0.563569E-02 -0.200708E-01  0.240134E-01  0.00000    
    5764  0.00000       2
  2 -0.988550       1.78631      0.961787      0.00000    
  1  0.491479E-02 -0.250812E-01  0.189213E-01  0.00000    
    5765  0.00000       2
  2 -0.750772E-01  -1.41419      -1.75715      0.00000    
  1  0.279884E-01 -0.130565E-01  0.757727E-02  0.00000    
    5766  0.00000       2
  2 -0.107120       1.32669       1.82252      0.00000    
  1  0.137875E-01 -0.201452E-01 -0.203794E-01  0.00000    
    5767  0.00000       2
  2   1.64878     -0.297061      -1.51210      0.00000    
  1 -0.302490E-01 -0.365101E-02 -0.910531E-02  0.00000    
    5768  0.00000       2
  2   1.26203      -1.52858      -1.07883      0.00000    
  1  0.191471E-01  0.168022E-01  0.190345E-01  0.00000    
    5769  0.00000       2
  2  -1.78970       1.28550     -0.487444      0.00000    
  1  0.153890E-01 -0.259372E-01 -0.100838E-01  0.00000    
    5770  0.00000       2
  2 -0.892510      0.156026      -2.06694      0.00000    
  1 -0.104997E-01 -0.238429E-01 -0.182350E-01  0.00000    
    5771  0.00000       2
  2  -1.56021     -0.229511      -1.61438      0.00000    
  1  0.261061E-02  0.208812E-01  0.238411E-01  0.00000    
    5772  0.00000       2
  2   1.53044     -0.619860       1.53840      0.00000    
  1  0.593837E-02  0.162211E-01  0.266993E-01  0.00000    
    5773  0.00000       2
  2  -1.44275     -0.540444       1.64910      0.00000    
  1  0.677655E-02  0.343591E-02 -0.308790E-01  0.00000    
    5774  0.00000       2
  2  -1.18476       1.86610     -0.455180      0.00000    
  1  0.753654E-02  0.144187E-01 -0.273229E-01  0.00000    
    5775  0.00000       2
  2  0.505058      -1.24114       1.81594      0.00000    
  1 -0.144304E-01 -0.251432E-01  0.130698E-01  0.00000    
    5776  0.00000       2
  2  -1.04959     -0.467078      -1.94251      0.00000    
  1  0.256798E-01  0.133828E-01 -0.131411E-01  0.00000    
    5777  0.00000       2
  2  -1.11240       1.80794     -0.766225      0.00000    
  1  0.231373E-01  0.117742E-01 -0.183650E-01  0.00000    
    5778  0.00000       2
  2   1.71304       1.33732      0.608447      0.00000    
  1  0.243709E-01  0.808445E-02 -0.187601E-01  0.00000    
    5779  0.00000       2
  2   2.10664      0.257851E-01 -0.809036      0.00000    
  1 -0.291512E-01 -0.363233E-02  0.121760E-01  0.00000    
    5780  0.00000       2
  2 -0.447083       1.21670       1.84741      0.00000    
  1  0.574265E-02  0.183393E-01  0.253364E-01  0.00000    
    5781  0.00000       2
  2  -2.09690     -0.392659      0.736207      0.00000    
  1 -0.444076E-02 -0.313802E-01  0.260770E-02  0.00000    
    5782  0.00000       2
  2 -0.375291       1.76338      -1.35749      0.00000    
  1  0.100497E-01 -0.699901E-02  0.293472E-01  0.00000    
    5783  0.00000       2
  2  0.209196      -1.37885       1.77431      0.00000    
  1  0.132155E-01 -0.201911E-01 -0.207102E-01  0.00000    
    5784  0.00000       2
  2 -0.778128E-02   1.88863       1.23538      0.00000    
  1 -0.293153E-01 -0.805742E-02 -0.932378E-02  0.00000    
    5785  0.00000       2
  2 -0.767263      -1.69309      -1.27981      0.00000    
  1  0.286865E-01  0.110103E-02  0.136789E-01  0.00000    
    5786  0.00000       2
  2   1.06430      -1.84951     -0.734676      0.00000    
  1 -0.128251E-01 -0.581212E-02  0.285128E-01  0.00000    
    5787  0.00000       2
  2 -0.200983      0.359704      -2.21887      0.00000    
